ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
A1420286|Nazwa miejscowości jest wymagana|*30-057||*||*Chocimska||*3||*2||*||*||*|
A1420287|Nazwa miejscowości jest wymagana|*32-700||*||*Brzeska||*136||*2||*||*||*|
A1420288|Nazwa miejscowości jest wymagana|*28-100||*||*os. Piłsudskiego||*12||*36||*||*||*|
A1420289|Nazwa miejscowości jest wymagana|*44-240||*||*Śmieszek||*16||*||*||*||*|
A1420291|Nazwa miejscowości jest wymagana|*30-698||*||*Brzegi||*69||*||*||*||*|
A1420293|Nazwa miejscowości jest wymagana|*33-390||*||*Zarzecze||*129||*||*||*||*|
A1420295|Nazwa miejscowości jest wymagana|*44-189||*||*Stawowa||*13 c||*||*||*||*|
A1420296|Nazwa miejscowości jest wymagana|*43-385||*||*||*618||*||*||*||*|
A1423610|Nazwa miejscowości jest wymagana|*98-220||*||*Ogrodowa||*23||*59||*||*||*|
A1421094|Nazwa miejscowości jest wymagana|*31-546||*||*Mogilska||*64||*1||*||*||*|
A1421098|Nazwa miejscowości jest wymagana|*32-708||*||*||*75||*||*||*||*|
A1426238|Nazwa miejscowości jest wymagana|*||*||*Zakopiańska||*241||*||*||*||*|
A1424513|Nazwa miejscowości jest wymagana|*33-300||*||*Nawojowska||*212 b||*||*||*||*|
A1424516|Nazwa miejscowości jest wymagana|*38-100||*||*Kościuszki||*18||*||*||*||*|
A1424517|Nazwa miejscowości jest wymagana|*38-500||*||*Zielona||*30||*10||*||*||*|
A1424518|Nazwa miejscowości jest wymagana|*38-315||*||*||*79||*||*||*||*|
A1424519|Nazwa miejscowości jest wymagana|*28-100||*||*Działkowicza||*15||*||*||*||*|
A1424526|Nazwa miejscowości jest wymagana|*44-144||*||*||*||*||*||*||*|
A1428769|Nazwa miejscowości jest wymagana|*38-303||*||*||*283||*||*||*||*|
A1421615|Nazwa miejscowości jest wymagana|*30-535||*||*Rękawki||*22||*||*||*||*|
A1421616|Nazwa miejscowości jest wymagana|*37-450||*||*Okulickiego||*16||*19||*||*||*|
A1421617|Nazwa miejscowości jest wymagana|*34-643||*||*||*182||*||*||*||*|
A1421621|Nazwa miejscowości jest wymagana|*43-250||*||*Wyzwolenia||*43||*||*||*||*|
A1421622|Nazwa miejscowości jest wymagana|*44-352||*||*Dworcowa||*91||*||*||*||*|
A1426991|Nazwa miejscowości jest wymagana|*33-200||*||*||*||*||*||*||*|
A1420842|Nazwa miejscowości jest wymagana|*32-720||*||*Stary Wiśnicz||*496||*||*||*||*|
A1420206|Nazwa miejscowości jest wymagana|*44-300||*||*26 Marca||*29||*34||*ŚLĄSKIE||*||*|
A1421076|Nazwa miejscowości jest wymagana|*34-600||*||*Siekierczyna||*389||*||*||*||*|
A1421077|Nazwa miejscowości jest wymagana|*32-065||*||*Wola Filipowska||*394||*||*||*||*|
A1421082|Nazwa miejscowości jest wymagana|*32-440||*||*Harbutowice||*445||*||*||*||*|
A1421086|Nazwa miejscowości jest wymagana|*30-540||*||*Dębowskiego||*9||*66||*||*||*|
A1428129|Nazwa miejscowości jest wymagana|*62-400||*||*||*||*||*||*||*|
A1424821|Nazwa miejscowości jest wymagana|*89-100||*||*Orzeszkowej||*8||*||*WIELKOPOLSKIE||*||*|
A1432434|Nazwa miejscowości jest wymagana|*32-420||*||*Książnice||*163||*||*||*||*|
A1432436|Nazwa miejscowości jest wymagana|*33-340||*||*Rynek||*21||*||*||*||*|
A1426680|Nazwa miejscowości jest wymagana|*||*||*Legionów||*244||*||*||*||*|
A1426925|Nazwa miejscowości jest wymagana|*37-611||*||*Kościuszki||*32||*||*||*||*|
A1438353|Nazwa miejscowości jest wymagana|*31-831||*||*||*||*||*||*||*|
A1443889|Nazwa miejscowości jest wymagana|*32-080||*||*Rodziny||*49||*||*||*||*|
A1443892|Nazwa miejscowości jest wymagana|*31-201||*||*||*||*||*||*||*|
A1444721|Nazwa miejscowości jest wymagana|*00-000||*||*==||*||*||*||*||*|
A1444726|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1442143|Nazwa miejscowości jest wymagana|*33-114||*||*||*||*||*||*||*|
A1443733|Nazwa miejscowości jest wymagana|*30-611||*||*Bojki||*1||*24||*||*||*|
A1443831|Nazwa miejscowości jest wymagana|*||*||*Szkolna||*35||*||*||*||*|
A1445678|Nazwa miejscowości jest wymagana|*41-808||*||*Krakowska||*27 D||*4||*||*||*|
A1443722|Nazwa miejscowości jest wymagana|*32-500||*||*Jordana||*2||*6||*||*||*|
A1444484|Nazwa miejscowości jest wymagana|*33-140||*||*||*||*||*||*||*|
A1444026|Nazwa miejscowości jest wymagana|*32-500||*||*Trzebińska||*33||*12||*||*||*|
A1446421|Nazwa miejscowości jest wymagana|*32-590||*||*Floriańska||*56||*||*||*||*|
A1448967|Nazwa miejscowości jest wymagana|*||*||*Poznańska||*16D||*||*||*||*|
A1445823|Nazwa miejscowości jest wymagana|*33-100||*||*Rogoyskiego||*27||*15 B||*||*||*|
A1445814|Nazwa miejscowości jest wymagana|*41-909||*||*Krótka||*5||*||*||*||*|
A1444044|Nazwa miejscowości jest wymagana|*32-500||*||*os. Niepodległości||*12||*17||*||*||*|
A1344961|Nazwa miejscowości jest wymagana|*||*||*Makuszyńskiego||*38||*3||*||*||*|
A1444079|Nazwa miejscowości jest wymagana|*34-200||*||*Makowska||*26||*||*||*||*|
A1451735|Nazwa miejscowości jest wymagana|*||*||*Katowicka||*53||*||*||*||*|
A1451736|Nazwa miejscowości jest wymagana|*33-170||*||*os.Centrum||*3||*36||*||*||*|
A1449131|Nazwa miejscowości jest wymagana|*30-199||*||*Topolowa||*35||*||*||*||*|
A1443976|Nazwa miejscowości jest wymagana|*||*||*Okół||*252||*||*||*||*|
A1445793|Nazwa miejscowości jest wymagana|*34-141||*||*||*369||*||*||*||*|
A1445795|Nazwa miejscowości jest wymagana|*34-721||*||*||*741||*||*||*||*|
A1445797|Nazwa miejscowości jest wymagana|*33-300||*||*Batalionów Chłopskich||*4||*9||*||*||*|
A1445804|Nazwa miejscowości jest wymagana|*37-562||*||*||*677||*||*||*||*|
A1445805|Nazwa miejscowości jest wymagana|*32-100||*||*Kościuszki||*82||*||*||*||*|
A1445821|Nazwa miejscowości jest wymagana|*33-300||*||*Łącznik||*38||*||*||*||*|
A1452366|Nazwa miejscowości jest wymagana|*||*||*św.Leonarda||*34||*||*||*||*|
A1452930|Nazwa miejscowości jest wymagana|*38-246||*||*||*||*||*||*||*|
A1452932|Nazwa miejscowości jest wymagana|*78-100||*||*||*||*||*||*||*|
A1453000|Nazwa miejscowości jest wymagana|*||*||*Krakowska||*2e||*||*||*||*|
A1456024|Nazwa miejscowości jest wymagana|*30-418||*||*||*||*||*||*||*|
A1452074|Nazwa miejscowości jest wymagana|*32-250||*||*||*||*||*||*||*|
A1452288|Nazwa miejscowości jest wymagana|*43-225||*||*Przemysłowa||*6||*||*||*||*|
A1457683|Nazwa miejscowości jest wymagana|*14-260||*||*||*||*||*||*||*|
A1451517|Nazwa miejscowości jest wymagana|*33-170||*||*||*||*||*||*||*|
A1461415|Nazwa miejscowości jest wymagana|*30-109||*||*||*||*||*||*||*|
A1460589|Nazwa miejscowości jest wymagana|*42-253||*||*||*||*||*||*||*|
A1445825|Nazwa miejscowości jest wymagana|*33-300||*||*Kapuścińskiego||*1||*||*||*||*|
A1466419|Nazwa miejscowości jest wymagana|*||*||*Poselska||*8||*||*||*||*|
A1471093|Nazwa miejscowości jest wymagana|*84-300||*||*Łokietka||*2||*2||*||*||*|
A1471095|Nazwa miejscowości jest wymagana|*32-640||*||*Jagiellońska||*8||*||*||*||*|
A1471098|Nazwa miejscowości jest wymagana|*47-400||*||*Henryka Pobożnego||*6||*||*||*||*|
A1471130|Nazwa miejscowości jest wymagana|*27-400||*||*Kasztanowa||*4||*||*||*||*|
A1466426|Nazwa miejscowości jest wymagana|*||*||*Rzemieślnicza||*17||*3||*||*||*|
A1471013|Nazwa miejscowości jest wymagana|*42-680||*||*Sempołowskiej||*24||*||*||*||*|
A1471020|Nazwa miejscowości jest wymagana|*44-100||*||*Pszczyńska||*12 c||*13||*||*||*|
A1471028|Nazwa miejscowości jest wymagana|*43-600||*||*Diamentowa||*8||*23||*||*||*|
A1471031|Nazwa miejscowości jest wymagana|*11-200||*||*Poniatowskiego||*2 A||*13||*||*||*|
A1471036|Nazwa miejscowości jest wymagana|*32-048||*||*||*406||*||*||*||*|
A1471046|Nazwa miejscowości jest wymagana|*22-300||*||*Sobieskiego||*7 C||*50||*||*||*|
A1471047|Nazwa miejscowości jest wymagana|*41-500||*||*Konopnickiej||*11 B||*9||*||*||*|
A1471050|Nazwa miejscowości jest wymagana|*32-007||*||*||*468||*||*||*||*|
A1471055|Nazwa miejscowości jest wymagana|*41-908||*||*Energetyki||*22||*12||*||*||*|
A1471061|Nazwa miejscowości jest wymagana|*43-245||*||*Powstańców Śl.||*6 G||*||*||*||*|
A1471062|Nazwa miejscowości jest wymagana|*43-251||*||*Polna||*21 b||*3||*||*||*|
A1471064|Nazwa miejscowości jest wymagana|*28-200||*||*Mickiewicza||*46||*4||*||*||*|
A1471070|Nazwa miejscowości jest wymagana|*32-241||*||*||*111||*||*||*||*|
A1471080|Nazwa miejscowości jest wymagana|*41-219||*||*Długosza||*39||*2||*||*||*|
A1471089|Nazwa miejscowości jest wymagana|*76-200||*||*Sikorskiego||*10 a||*||*||*||*|
A1471091|Nazwa miejscowości jest wymagana|*33-380||*||*Kraszewskiego||*109||*||*||*||*|
A1471092|Nazwa miejscowości jest wymagana|*75-379||*||*Malownicza||*6||*||*||*||*|
A1470108|Nazwa miejscowości jest wymagana|*37-565||*||*||*151||*||*||*||*|
A1470721|Nazwa miejscowości jest wymagana|*32-590||*||*Gołebia||*2||*||*||*||*|
A1470942|Nazwa miejscowości jest wymagana|*30-301||*||*Zamkowa||*11||*3||*||*||*|
A1470951|Nazwa miejscowości jest wymagana|*41-902||*||*Reja||*10||*414||*||*||*|
A1470955|Nazwa miejscowości jest wymagana|*32-031||*||*św. Józefa||*8||*||*||*||*|
A1470959|Nazwa miejscowości jest wymagana|*33-100||*||*os. Legionów||*3||*2||*||*||*|
A1470966|Nazwa miejscowości jest wymagana|*33-152||*||*||*23a||*||*||*||*|
A1470979|Nazwa miejscowości jest wymagana|*32-566||*||*Mickiewicza||*9||*||*||*||*|
A1470982|Nazwa miejscowości jest wymagana|*43-300||*||*1 Maja||*7||*18||*||*||*|
A1470993|Nazwa miejscowości jest wymagana|*37-522||*||*||*401||*||*||*||*|
A1470996|Nazwa miejscowości jest wymagana|*97-500||*||*Stodolna||*61 a||*2||*||*||*|
A11673703|Nazwa miejscowości jest wymagana|*||*||*Naftowa||*8||*||*||*||*|
A1473538|Nazwa miejscowości jest wymagana|*31-422||*||*Strzelców||*19||*7||*||*||*|
A1469749|Nazwa miejscowości jest wymagana|*38-306||*||*||*396||*||*||*||*|
A1329871|Nazwa miejscowości jest wymagana|*28-300||*||*||*||*||*||*||*|
A1436525|Nazwa miejscowości jest wymagana|*||*||*KRaków||*||*||*||*||*|
A1480487|Nazwa miejscowości jest wymagana|*41-933||*||*Prymasa Augusta Hlonda||*85||*6||*||*||*|
A1482218|Nazwa miejscowości jest wymagana|*32-048||*||*||*273||*||*||*||*|
A1505075|Nazwa miejscowości jest wymagana|*||*||*Łódzka||*91||*||*||*||*|
A1416576|Nazwa miejscowości jest wymagana|*||*||*KRaków||*||*||*||*||*|
A1602984|Nazwa miejscowości jest wymagana|*||*||*00||*||*||*||*||*|
A1610353|Nazwa miejscowości jest wymagana|*||*||*Jastrzębia||*139||*||*||*||*|
A1619460|Nazwa miejscowości jest wymagana|*||*||*Żwirki i Wigury||*||*||*||*||*|
A1619532|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1633646|Nazwa miejscowości jest wymagana|*||*||*PLZA Hermanos Becquer 16||*2||*5||*||*||*|
A1649791|Nazwa miejscowości jest wymagana|*||*||*Pilotów||*28||*12||*||*||*|
A1657528|Nazwa miejscowości jest wymagana|*||*||*Kopcovecka||*||*||*||*||*|
A1659997|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1672832|Nazwa miejscowości jest wymagana|*87-700||*||*Wojska Polskiego||*31||*b||*||*||*|
A1677587|Nazwa miejscowości jest wymagana|*34-730||*||*ul.Leśna 46a||*||*||*||*||*|
A11383944|Nazwa miejscowości jest wymagana|*||*||*krupnicza||*3||*||*||*||*|
A1678007|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1681742|Nazwa miejscowości jest wymagana|*||*||*Marynarska 0||*51||*53||*||*||*|
A1691992|Nazwa miejscowości jest wymagana|*||*||*Waryńskiego||*39||*9||*||*||*|
A1693189|Nazwa miejscowości jest wymagana|*||*||*KOCZOCIKA||*29||*||*||*||*|
A1675155|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1696199|Nazwa miejscowości jest wymagana|*||*||*Juliusza Lea||*37||*4||*||*||*|
A11648572|Nazwa miejscowości jest wymagana|*||*||*Nadwiślańska||*61||*||*||*||*|
A11671206|Nazwa miejscowości jest wymagana|*||*||*Piłsudskiego||*23||*||*||*||*|
A1696526|Nazwa miejscowości jest wymagana|*33-200||*||*||*||*||*||*||*|
A11241506|Nazwa miejscowości jest wymagana|*||*||*Hutnicza||*5-9||*||*||*||*|
A11418897|Nazwa miejscowości jest wymagana|*||*||*Hoża||*43||*49||*||*||*|
A1702835|Nazwa miejscowości jest wymagana|*||*||*ST. ALBANS HERTS||*AL3 6PH||*||*||*||*|
A21265642|Nazwa miejscowości jest wymagana|*32-050||*||*||*||*||*||*||*|
A1792092|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1716172|Nazwa miejscowości jest wymagana|*||*||*visamaentie||*25||*40||*||*||*|
A1716587|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1720469|Nazwa miejscowości jest wymagana|*42-110||*||*Florianów 20||*||*||*||*||*|
A1720973|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1723108|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1725032|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1740324|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1741631|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1746436|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
|Nazwa miejscowości jest wymagana|*05-822||*||*Brzozowa||*1||*||*||*||*|
A1925575|Nazwa miejscowości jest wymagana|*||*||*Fatimska||*41a||*319||*||*||*|
A1399392|Nazwa miejscowości jest wymagana|*||*||*x||*||*||*||*||*|
A1748082|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1751896|Nazwa miejscowości jest wymagana|*||*||*x||*||*||*||*||*|
A1404366|Nazwa miejscowości jest wymagana|*||*||*a||*||*||*||*||*|
A21691827|Nazwa miejscowości jest wymagana|*||*||*Inflancka||*4A||*||*||*||*|
A1769013|Nazwa miejscowości jest wymagana|*||*||*A. MICKIEWICZA||*14||*38||*||*||*|
A1769043|Nazwa miejscowości jest wymagana|*||*||*Jana Pawła II||*13||*||*||*||*|
A1724615|Nazwa miejscowości jest wymagana|*31-990||*||*||*||*||*||*||*|
A1773712|Nazwa miejscowości jest wymagana|*41-940||*||*Londnera||*2||*1||*||*||*|
A01728920|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1776965|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1808240|Nazwa miejscowości jest wymagana|*31-044||*||*Grodzka||*4222||*1||*||*||*|
A01386043|Nazwa miejscowości jest wymagana|*||*||*Al.Jana Pawła II||*190||*||*||*||*|
A1787388|Nazwa miejscowości jest wymagana|*||*||*ul.||*||*||*||*||*|
A01673036|Nazwa miejscowości jest wymagana|*||*||*Rynek 34||*||*||*||*||*|
A01376974|Nazwa miejscowości jest wymagana|*00-613||*||*Chałubińskiego||*8||*||*||*||*|
A01784781|Nazwa miejscowości jest wymagana|*||*||*Kolejowa||*39||*||*||*||*|
A1789904|Nazwa miejscowości jest wymagana|*||*||*.||*||*||*||*||*|
A01777380|Nazwa miejscowości jest wymagana|*||*||*Kwietniewskiego||*5||*||*||*||*|
A01744241|Nazwa miejscowości jest wymagana|*||*||*Józefa Jońca||*22||*||*||*||*|
A01716282|Nazwa miejscowości jest wymagana|*||*||*Reymonta||*17||*E14||*||*||*|
A01791399|Nazwa miejscowości jest wymagana|*||*||*Szafirowa||*3||*23||*||*||*|
A1791767|Nazwa miejscowości jest wymagana|*||*||*Gdańsk||*||*||*||*||*|
A01791938|Nazwa miejscowości jest wymagana|*||*||*Mazańcowicka||*64||*||*||*||*|
A1792090|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1793283|Nazwa miejscowości jest wymagana|*61-699||*||*Wichrowe Wzgórze||*33||*16||*||*||*|
A01625147|Nazwa miejscowości jest wymagana|*||*||*Zubrzyckiego||*11||*||*||*||*|
A1795533|Nazwa miejscowości jest wymagana|*31-271||*||*Krowoderskich Zuchów||*25||*77||*||*||*|
A1808010|Nazwa miejscowości jest wymagana|*||*||*.||*||*||*||*||*|
A01290884|Nazwa miejscowości jest wymagana|*||*||*Hutnicza||*17||*||*||*||*|
A01458292|Nazwa miejscowości jest wymagana|*||*||*Rogoźnica||*307||*||*||*||*|
A1798552|Nazwa miejscowości jest wymagana|*09-411||*||*CHEMIKÓW||*7||*||*||*||*|
A1808699|Nazwa miejscowości jest wymagana|*32-003||*||*Podłęże||*160||*||*||*||*|
A1808839|Nazwa miejscowości jest wymagana|*32-566||*||*Prusa||*1||*||*||*||*|
A1808852|Nazwa miejscowości jest wymagana|*05-100||*||*Zakroczymska||*44||*17||*||*||*|
A1808905|Nazwa miejscowości jest wymagana|*62-050||*||*Łazienna||*2||*||*||*||*|
A1809048|Nazwa miejscowości jest wymagana|*||*||*.||*||*||*||*||*|
A1809556|Nazwa miejscowości jest wymagana|*32-091||*||*Klonowa||*10||*||*||*||*|
A01809055|Nazwa miejscowości jest wymagana|*97-200||*||*Zawadzka||*144||*||*||*||*|
A31748385|Nazwa miejscowości jest wymagana|*||*||*Sredeczna||*43||*||*||*||*|
A1812169|Nazwa miejscowości jest wymagana|*02-156||*||*Lechicka||*14||*||*||*||*|
A01435574|Nazwa miejscowości jest wymagana|*28-399||*||*Warszawaska||*110||*||*||*||*|
A1812365|Nazwa miejscowości jest wymagana|*||*||*Kazimierza Wielkiegi||*31||*||*||*||*|
A1812368|Nazwa miejscowości jest wymagana|*||*||*B.Joselewicza||*5||*||*||*||*|
A1812370|Nazwa miejscowości jest wymagana|*||*||*Józefa Marka||*9||*||*||*||*|
A1812371|Nazwa miejscowości jest wymagana|*||*||*Racławicka||*12||*||*||*||*|
A1812372|Nazwa miejscowości jest wymagana|*||*||*Jagiellońska||*33||*||*||*||*|
A1812374|Nazwa miejscowości jest wymagana|*||*||*Bolesława Wstydliwego||*14||*||*||*||*|
A1812376|Nazwa miejscowości jest wymagana|*||*||*3 maja||*72||*||*||*||*|
A1812378|Nazwa miejscowości jest wymagana|*||*||*Kościelna||*5B||*||*||*||*|
A1812381|Nazwa miejscowości jest wymagana|*||*||*Chramcówki||*15||*||*||*||*|
A1812382|Nazwa miejscowości jest wymagana|*||*||*Lipnica Wielka||*518||*||*||*||*|
A1812384|Nazwa miejscowości jest wymagana|*||*||*Pl.Zwycięstwa||*13||*||*||*||*|
A1812504|Nazwa miejscowości jest wymagana|*||*||*św.Wojciecha||*1||*||*||*||*|
A1812548|Nazwa miejscowości jest wymagana|*||*||*Zamkowa||*1||*||*||*||*|
AD10353|Nazwa miejscowości jest wymagana|*||*||*Al.Mickiewicza||*21||*||*||*||*|
AD10259|Nazwa miejscowości jest wymagana|*||*||*Warszawska||*24||*||*||*||*|
AD10339|Nazwa miejscowości jest wymagana|*||*||*Rakowicka||*24||*||*||*||*|
A1812556|Nazwa miejscowości jest wymagana|*||*||*Ul.Mickiewicza||*8||*||*||*||*|
A1812681|Nazwa miejscowości jest wymagana|*||*||*os.Dywizjonu 303||*43/16||*||*||*||*|
A91621295|Nazwa miejscowości jest wymagana|*||*||*Kasprowicza||*10||*||*||*||*|
A01422162|Nazwa miejscowości jest wymagana|*||*||*Ignacego Mościckiego||*2||*||*||*||*|
A1815366|Nazwa miejscowości jest wymagana|*15-337||*||*Pułaskiego||*125||*35||*||*||*|
A1817631|Nazwa miejscowości jest wymagana|*41-253||*||*Staropogońska||*9||*||*||*||*|
A1818911|Nazwa miejscowości jest wymagana|*||*||*Zakładowa||*4d||*||*||*||*|
A1822691|Nazwa miejscowości jest wymagana|*||*||*os. Sikorskiego||*20/11||*||*||*||*|
A1885275|Nazwa miejscowości jest wymagana|*||*||*Grójecka||*194 lok||*188||*||*||*|
A1840512|Nazwa miejscowości jest wymagana|*85-794||*||*||*||*||*||*||*|
A1841015|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1841879|Nazwa miejscowości jest wymagana|*39-460||*||*||*||*||*PODKARPACKIE||*TARNOBRZESKI||*NOWA DĘBA|
A1842823|Nazwa miejscowości jest wymagana|*||*||*Kużnicy Kołłątajowskiej||*2||*17||*||*||*|
AA1336113|Nazwa miejscowości jest wymagana|*||*||*al.W.Korfantego||*79||*||*||*||*|
A1851409|Nazwa miejscowości jest wymagana|*34-100||*||*Podstawie||*28||*||*||*||*|
A1854258|Nazwa miejscowości jest wymagana|*Si-vas||*||*||*26||*||*||*||*|
A41695384|Nazwa miejscowości jest wymagana|*||*||*Wołoska||*141||*||*||*||*|
A1860265|Nazwa miejscowości jest wymagana|*01-066||*||*Kłopot||*4||*83||*||*||*|
A1860437|Nazwa miejscowości jest wymagana|*||*||*24||*||*||*||*||*|
A1862277|Nazwa miejscowości jest wymagana|*||*||*Jablunkova||*435||*||*||*||*|
A1862279|Nazwa miejscowości jest wymagana|*||*||*Borovskeho||*151||*96||*||*||*|
A21401859|Nazwa miejscowości jest wymagana|*||*||*Grzybowska||*53||*57||*||*||*|
A1872620|Nazwa miejscowości jest wymagana|*30-504||*||*Kalwaryjska||*35a||*108||*||*||*|
A1887310|Nazwa miejscowości jest wymagana|*39-110||*||*WIELOPOLE SKRZYŃSKIE||*642A||*||*||*||*|
K1759028|Nazwa miejscowości jest wymagana|*30-133||*||*||*||*||*||*||*|
TS1802243|Nazwa miejscowości jest wymagana|*||*||*MAZOWIECKA||*||*||*||*||*|
A21770979|Nazwa miejscowości jest wymagana|*||*||*Dwa Światy||*3F||*||*||*||*|
A1707144|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1742847|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1934130|Nazwa miejscowości jest wymagana|*||*||*Kuźnicy Kołłątajowskiej||*16||*168||*||*||*|
A1934318|Nazwa miejscowości jest wymagana|*50-557||*||*ul. Borowska||*204||*5||*||*||*|
A1935206|Nazwa miejscowości jest wymagana|*32-310||*||*ul. Sosnowa||*1||*||*||*||*|
A1935353|Nazwa miejscowości jest wymagana|*60-625||*||*Wojska Polskiego 85/310||*||*||*||*||*|
A1935506|Nazwa miejscowości jest wymagana|*38-500||*||*Zahutyń||*285||*||*||*||*|
A1723263|Nazwa miejscowości jest wymagana|*87-100||*||*ul. Reja||*8||*5||*||*||*|
A1935621|Nazwa miejscowości jest wymagana|*||*||*E SUPPLIES UNIT, MONK ROAD IND||*5A||*||*||*||*|
A1935682|Nazwa miejscowości jest wymagana|*16-400||*||*Mieszka Pierwszego||*14||*||*||*||*|
A1936486|Nazwa miejscowości jest wymagana|*||*||*CHROMATOGRAF CIECZOWY||*||*||*||*||*|
A1726414|Nazwa miejscowości jest wymagana|*00-000||*||*||*||*||*||*||*|
A1942434|Nazwa miejscowości jest wymagana|*37-560||*||*Jodłówka||*13||*||*||*||*|
A1943691|Nazwa miejscowości jest wymagana|*||*||*Rue de savoie||*115||*||*||*||*|
A1944046|Nazwa miejscowości jest wymagana|*60-480||*||*Admiralska||*51||*||*||*||*|
A1943696|Nazwa miejscowości jest wymagana|*||*||*Rue Chante Le Vent||*364||*||*||*||*|
A1944866|Nazwa miejscowości jest wymagana|*||*||*Naramowicka||*266D||*||*||*||*|
A1945625|Nazwa miejscowości jest wymagana|*25-852||*||*ul. Olkuska||*21||*||*||*||*|
A1946579|Nazwa miejscowości jest wymagana|*20-853||*||*Żelazowej Woli||*20||*20||*||*||*|
